Date,stocks,gold,bonds,property
2023-10-31,418.2000,184.0900,92.3100,72.9200
2023-11-01,422.6600,183.5100,93.0500,73.3700
2023-11-02,430.7600,184.1200,93.6100,75.7800
2023-11-03,434.6900,184.7900,94.1800,77.5900
2023-11-06,435.6900,183.3500,93.7100,76.4700
2023-11-07,436.9300,182.5900,94.2100,75.8400
2023-11-08,437.2500,180.7700,94.5300,76.0900
2023-11-09,433.8400,181.4900,93.7400,74.8900
2023-11-10,440.6100,179.5100,93.9600,75.5900
2023-11-13,440.1900,180.5100,93.9500,74.9600
2023-11-14,448.7300,182.1200,95.1300,79.1200
2023-11-15,449.6800,181.6400,94.5400,79.3500
2023-11-16,450.2300,183.6900,95.0600,79.1800
2023-11-17,450.7900,183.6700,95.2500,79.1200
2023-11-20,454.2600,183.3700,95.4000,79.7000
2023-11-21,453.2700,185.3500,95.5000,79.1400
2023-11-22,455.0200,184.5600,95.5900,79.5300
2023-11-24,455.3000,185.5200,95.1500,79.7600
2023-11-27,454.4800,186.7700,95.6900,80.0500
2023-11-28,454.9300,189.2600,96.1100,80.5800
2023-11-29,454.6100,189.5400,96.5800,81.1400
2023-11-30,456.4000,188.7500,96.2600,81.7300
2023-12-01,459.1000,192.0100,96.8300,83.7400
2023-12-04,456.6900,187.8600,96.4600,84.3500
2023-12-05,456.6000,187.1500,97.1000,83.7900
2023-12-06,454.7600,187.8400,97.3500,83.5400
2023-12-07,458.2300,188.1500,97.3800,83.7800
2023-12-08,460.2000,185.6400,96.8900,83.6400
2023-12-11,461.9900,183.5900,96.9000,83.8700
2023-12-12,464.1000,183.4900,97.1900,83.8200
2023-12-13,470.5000,187.6300,98.4100,87.0300
2023-12-14,472.0100,188.7300,98.9200,89.5400
2023-12-15,469.3300,187.0000,98.6900,88.2800
2023-12-18,471.9700,187.8500,98.4900,88.0800
2023-12-19,474.8400,189.1300,98.6100,88.7500
2023-12-20,468.2600,188.1000,98.9700,87.6700
2023-12-21,472.7000,189.4300,98.9600,87.3700
2023-12-22,473.6500,190.2700,98.8300,87.7100
2023-12-26,475.6500,191.7200,99.0300,88.3600
2023-12-27,476.5100,192.5900,99.6600,88.7900
2023-12-28,476.6900,191.4700,99.4400,89.4200
2023-12-29,475.3100,191.1700,99.2500,88.3600
2024-01-02,472.6500,190.7200,98.7800,89.1200
2024-01-03,468.7900,189.1300,98.8300,86.9900
2024-01-04,467.2800,189.3200,98.4300,86.8300
2024-01-05,467.9200,189.3500,98.2000,86.6100
2024-01-08,474.6000,187.8700,98.5700,87.8500
2024-01-09,473.8800,187.9300,98.5500,87.2600
2024-01-10,476.5600,187.5000,98.3600,87.3600
2024-01-11,476.3500,187.8700,98.9200,86.5500
2024-01-12,476.6800,189.7100,99.1000,87.0700
2024-01-16,474.9300,187.9100,98.3600,86.4300
2024-01-17,472.2900,185.8400,98.0900,84.8500
2024-01-18,476.4900,187.3700,98.0000,84.3900
2024-01-19,482.4300,187.9300,98.0200,85.4000
2024-01-22,483.4500,187.2200,98.2000,85.9100
2024-01-23,484.8600,187.9500,97.9600,85.3200
2024-01-24,485.3900,186.4000,97.7400,84.1000
2024-01-25,488.0300,187.1400,98.1800,85.1800
2024-01-26,487.4100,187.0100,98.0700,84.9400
2024-01-29,491.2700,188.3300,98.4600,85.5000
2024-01-30,490.8900,188.5900,98.6500,84.7000
2024-01-31,482.8800,188.4500,99.1000,83.8900
2024-02-01,489.2000,190.4100,99.3700,85.4100
2024-02-02,494.3500,188.6100,98.4600,84.3500
2024-02-05,492.5500,187.5700,97.6500,82.5800
2024-02-06,493.9800,188.5500,98.1600,83.6900
2024-02-07,498.1000,188.5000,97.9600,83.5700
2024-02-08,498.3200,188.3300,97.6600,84.2500
2024-02-09,501.2000,187.6000,97.6300,84.3800
2024-02-12,500.9800,187.1100,97.6500,84.4000
2024-02-13,494.0800,184.5300,96.7500,82.6600
2024-02-14,498.5700,184.4200,97.1800,83.3100
2024-02-15,502.0100,185.6600,97.4100,85.2500
2024-02-16,499.5100,186.3400,97.1000,84.3700
2024-02-20,496.7600,187.4700,97.1900,84.2200
2024-02-21,497.2100,187.4800,96.9000,84.6900
2024-02-22,507.5000,187.5600,96.9800,84.8500
2024-02-23,507.8500,188.6200,97.3400,84.8100
2024-02-26,505.9900,188.2000,97.1300,83.8800
2024-02-27,506.9300,188.0000,97.0000,83.9800
2024-02-28,506.2600,188.3400,97.1900,84.8300
2024-02-29,508.0800,189.3100,97.3500,85.5500
2024-03-01,512.8500,192.8900,97.5300,86.5700
2024-03-04,512.3000,196.0100,97.2900,87.3800
2024-03-05,507.1800,197.1900,97.8200,86.3200
2024-03-06,509.7500,198.8100,97.9700,86.7500
2024-03-07,514.8100,199.9400,98.1800,86.7300
2024-03-08,511.7200,201.6300,98.2700,87.7300
2024-03-11,511.2800,202.0000,98.1600,87.3100
2024-03-12,516.7800,199.7900,97.9100,87.1200
2024-03-13,515.9700,201.1900,97.7300,86.6800
2024-03-14,514.9500,200.3500,97.1100,85.3800
2024-03-15,509.8300,199.7100,97.1000,85.1900
2024-03-18,512.8600,200.0300,97.0000,85.2300
2024-03-19,515.7100,199.8000,97.2400,85.2000
2024-03-20,520.4800,202.1800,97.4400,85.7600
2024-03-21,522.2000,201.9700,97.5100,86.3800
2024-03-22,521.2100,200.3500,97.8200,84.5700
2024-03-25,519.7700,200.9900,97.6400,84.0500
2024-03-26,518.8100,201.6400,97.7400,83.7100
2024-03-27,523.1700,203.1000,98.0600,85.8700
2024-03-28,523.0700,205.7200,97.9400,86.4800
2024-04-01,522.1600,207.8200,96.9400,85.0300
2024-04-02,518.8400,210.8900,96.8700,83.9600
2024-04-03,519.4100,212.7400,96.9300,84.0500
2024-04-04,513.0700,211.5200,97.1600,83.5100
2024-04-05,518.4300,215.1400,96.6800,83.9400
2024-04-08,518.7200,216.4800,96.5900,84.8400
2024-04-09,519.3200,217.6700,96.9200,85.9700
2024-04-10,514.1200,215.6100,95.7600,82.4100
2024-04-11,518.0000,219.8000,95.7800,82.6900
2024-04-12,510.8500,216.8900,95.9600,81.7100
2024-04-15,504.4500,220.9500,95.3800,80.3200
2024-04-16,503.5300,221.2200,95.1100,79.1900
2024-04-17,500.5500,219.5900,95.5500,78.6100
2024-04-18,499.5200,220.3400,95.2800,78.6200
2024-04-19,495.1600,221.0300,95.3800,79.0000
2024-04-22,499.7200,215.5700,95.4400,79.7000
2024-04-23,505.6500,215.0400,95.6400,80.4300
2024-04-24,505.4100,214.6400,95.3900,80.5800
2024-04-25,503.4900,215.9200,95.1200,80.1200
2024-04-26,508.2600,216.6200,95.3300,80.1600
2024-04-29,510.0600,216.1800,95.6200,80.9800
2024-04-30,501.9800,211.8700,95.2300,79.6100
2024-05-01,500.3500,213.7900,95.2700,79.6400
2024-05-02,505.0300,213.1300,95.7000,80.7600
2024-05-03,511.2900,212.9600,96.1900,81.3000
2024-05-06,516.5700,215.2000,96.2600,81.3700
2024-05-07,517.1400,214.2100,96.4600,82.1400
2024-05-08,517.1900,213.5800,96.2600,81.4500
2024-05-09,520.1700,216.9500,96.4400,83.1200
2024-05-10,520.8400,218.7100,96.2400,82.8900
2024-05-13,520.9100,216.2600,96.2900,83.1600
2024-05-14,523.3000,218.0900,96.5500,83.8000
2024-05-15,529.7800,220.8900,97.1900,84.9600
2024-05-16,528.6900,220.0300,97.0800,84.9000
2024-05-17,529.4500,223.6600,96.7700,84.8900
2024-05-20,530.0600,224.5600,96.6800,84.3900
2024-05-21,531.3600,224.2300,96.8600,84.3600
2024-05-22,529.8300,220.1100,96.7400,83.6000
2024-05-23,525.9600,215.7200,96.4700,81.8000
2024-05-24,529.4400,215.9200,96.5800,81.8600
2024-05-28,529.8100,218.1900,96.1300,81.3200
2024-05-29,526.1000,216.1600,95.7600,80.5300
2024-05-30,522.6100,216.5700,96.2100,81.7100
2024-05-31,527.3700,215.3000,96.5200,83.2400
2024-06-03,527.8000,217.2200,96.8000,83.0500
2024-06-04,528.3900,215.2700,97.1500,83.6900
2024-06-05,534.6700,217.8200,97.4500,83.5900
2024-06-06,534.6600,219.4300,97.4800,83.7500
2024-06-07,534.0100,211.6000,96.6200,82.9600
2024-06-10,535.6600,213.5400,96.5400,83.2400
2024-06-11,536.9500,214.1500,96.8700,82.9400
2024-06-12,541.3600,214.7200,97.3300,83.6800
2024-06-13,542.4500,212.9700,97.8200,84.0200
2024-06-14,542.7800,215.7300,97.9200,84.0000
2024-06-17,547.1000,214.6100,97.5700,83.6700
2024-06-18,548.4900,215.4700,97.9200,84.0000
2024-06-20,547.0000,218.1600,97.7500,83.7600
2024-06-21,544.5100,214.7800,97.7600,83.9700
2024-06-24,542.7400,215.6300,97.8400,84.6200
2024-06-25,544.8300,214.5600,97.8300,83.5800
2024-06-26,545.5100,212.5800,97.3900,83.3200
2024-06-27,546.3700,214.9900,97.5500,84.1300
2024-06-28,544.2200,215.0100,97.0700,83.7600
2024-07-01,545.3400,215.5700,96.2500,82.9700
2024-07-02,549.0100,215.5600,96.5700,83.3600
2024-07-03,551.4600,217.9900,97.0900,83.2800
2024-07-05,554.6400,220.9300,97.5800,83.5100
2024-07-08,555.2800,218.1900,97.6100,83.7800
2024-07-09,555.8200,218.5600,97.5200,83.7600
2024-07-10,561.3200,219.3600,97.6200,84.3800
2024-07-11,556.4800,223.2500,98.1200,86.8000
2024-07-12,559.9900,223.1100,98.3900,87.4600
2024-07-15,561.5300,223.8300,98.0500,88.0500
2024-07-16,564.8600,228.2900,98.4500,89.1300
2024-07-17,556.9400,227.2300,98.5200,89.7400
2024-07-18,552.6600,225.7800,98.2500,88.9500
2024-07-19,548.9900,221.7300,98.0500,88.7900
2024-07-22,554.6500,221.8000,98.0100,89.7100
2024-07-23,553.7800,222.5800,98.0000,89.6400
2024-07-24,541.2300,221.8000,97.7000,88.3200
2024-07-25,538.4100,218.3300,97.9700,88.0300
2024-07-26,544.4400,220.6300,98.3200,89.5700
2024-07-29,544.7600,220.3200,98.4800,90.0300
2024-07-30,542.0000,222.5200,98.5800,90.7300
2024-07-31,550.8100,226.5500,99.1100,90.4100
2024-08-01,543.0100,225.7700,99.2200,91.3200
2024-08-02,532.9000,225.3400,100.3300,91.2700
2024-08-05,517.3800,222.4800,100.2500,88.6600
2024-08-06,522.1500,220.7000,99.6500,90.4100
2024-08-07,518.6600,220.5500,99.3500,89.7900
2024-08-08,530.6500,224.0100,99.2000,90.6700
2024-08-09,532.9900,224.5600,99.5500,91.0900
2024-08-12,533.2700,228.4100,99.7200,90.4200
2024-08-13,542.0400,228.0600,100.1200,91.2100
2024-08-14,543.7500,226.2000,100.3000,91.4500
2024-08-15,553.0700,226.9100,99.8800,91.3800
2024-08-16,554.3100,231.9900,100.1200,91.3300
2024-08-19,559.6100,231.6100,100.2300,92.0900
2024-08-20,558.7000,232.4600,100.5300,91.9800
2024-08-21,560.6200,232.1500,100.7200,92.4700
2024-08-22,556.2200,229.3700,100.3100,92.7400
2024-08-23,562.1300,232.0200,100.7700,94.7800
2024-08-26,560.7900,232.7600,100.6800,94.7400
2024-08-27,561.5600,233.3900,100.7100,94.8800
2024-08-28,558.3000,231.7500,100.6200,94.5100
2024-08-29,558.3500,232.9500,100.4900,94.2200
2024-08-30,563.6800,231.2900,100.2500,95.1300
2024-09-03,552.0800,230.2900,100.3600,95.0800
2024-09-04,550.9500,230.4300,100.8000,95.3500
2024-09-05,549.6100,232.3500,101.0600,95.0400
2024-09-06,540.3600,230.6300,101.1900,94.9500
2024-09-09,546.4100,231.6000,101.3400,96.0100
2024-09-10,548.7900,232.6200,101.6500,97.4000
2024-09-11,554.4200,232.2500,101.6200,97.2100
2024-09-12,559.0900,236.3300,101.5300,97.6200
2024-09-13,562.0100,238.6800,101.7400,98.6400
2024-09-16,562.8400,238.6600,101.9800,98.9700
2024-09-17,563.0700,237.3400,101.8800,98.2800
2024-09-18,561.4000,235.5100,101.5600,98.1600
2024-09-19,570.9800,239.1700,101.5700,98.1800
2024-09-20,568.2500,242.2100,101.4800,97.7900
2024-09-23,569.6700,242.6800,101.4400,98.7600
2024-09-24,571.3000,246.0700,101.5800,98.9000
2024-09-25,570.0400,245.7300,101.1900,98.2400
2024-09-26,572.3000,246.9800,101.2100,97.3500
2024-09-27,571.4700,245.0200,101.5000,96.6600
2024-09-30,573.7600,243.0600,101.2700,97.4200
2024-10-01,568.6200,245.6100,101.2300,96.7900
2024-10-02,568.8600,245.6600,101.0200,96.4500
2024-10-03,567.8200,245.4900,100.6100,95.5700
2024-10-04,572.9800,245.0000,99.9600,95.1100
2024-10-07,567.8000,244.1700,99.6200,94.2700
2024-10-08,573.1700,242.3700,99.7900,94.4600
2024-10-09,577.1400,241.0500,99.5300,94.5600
2024-10-10,576.1300,242.8200,99.4700,93.7200
2024-10-11,579.5800,245.4700,99.5000,94.7800
2024-10-14,584.3200,245.0700,99.4100,95.3500
2024-10-15,579.7800,245.9200,99.8100,96.5000
2024-10-16,582.3000,247.1500,99.9400,97.5600
2024-10-17,582.3500,248.6300,99.4500,96.7900
2024-10-18,584.5900,251.2700,99.5200,97.5100
2024-10-21,583.6300,251.2200,98.8300,95.6000
2024-10-22,583.3200,253.9300,98.8500,95.7400
2024-10-23,577.9900,250.8700,98.6000,96.4400
2024-10-24,579.2400,252.8000,98.7900,96.6500
2024-10-25,579.0400,253.3200,98.5900,95.7400
2024-10-28,580.8300,253.3300,98.4300,96.0400
2024-10-29,581.7700,256.0900,98.5400,95.3500
2024-10-30,580.0100,257.5000,98.4400,95.7700
2024-10-31,568.6400,253.5100,98.4200,94.1500
2024-11-01,571.0400,252.4700,97.7200,93.1100
2024-11-04,569.8100,252.8300,98.1300,94.1300
2024-11-05,576.7000,253.4000,98.3600,95.3800
2024-11-06,591.0400,245.7000,97.5900,93.3500
2024-11-07,595.6100,249.6500,98.3300,94.4700
2024-11-08,598.1900,247.9600,98.5000,95.8800
2024-11-11,598.7600,242.1400,98.2800,95.4000
2024-11-12,596.9000,240.0500,97.7100,94.0800
2024-11-13,597.1900,237.6300,97.6900,94.6000
2024-11-14,593.3500,237.0100,97.6500,93.7500
2024-11-15,585.7500,236.5900,97.6600,93.8000
2024-11-18,588.1500,241.0900,97.7500,94.4800
2024-11-19,590.3000,243.2500,97.8900,94.9400
2024-11-20,590.5000,244.6200,97.7900,94.8200
2024-11-21,593.6700,246.6600,97.7400,95.5200
2024-11-22,595.5100,249.8400,97.8100,96.2400
2024-11-25,597.5300,242.4800,98.6900,97.5800
2024-11-26,600.6500,242.9500,98.5400,97.9700
2024-11-27,598.8300,243.4900,98.8100,98.6000
2024-11-29,602.5500,245.5900,99.2000,98.1600
2024-12-02,603.6300,243.4400,98.9000,96.7300
2024-12-03,603.9100,243.9300,98.7100,96.2400
2024-12-04,607.6600,244.6700,99.0300,95.9800
2024-12-05,606.6600,242.8600,99.0500,95.7500
2024-12-06,607.8100,242.9500,99.3300,95.6100
2024-12-09,604.6800,245.3600,99.0400,95.8800
2024-12-10,602.8000,248.5900,98.9200,94.4900
2024-12-11,607.4600,250.9600,98.6900,94.2700
2024-12-12,604.3300,247.2800,98.2900,94.1200
2024-12-13,604.2100,244.2900,97.9200,93.8500
2024-12-16,606.7900,244.8800,98.0100,93.5200
2024-12-17,604.2900,243.9400,98.0100,93.0700
2024-12-18,586.2800,239.2600,96.9500,89.2300
2024-12-19,586.1000,239.6000,96.7000,87.8500
2024-12-20,591.1500,242.1000,96.9600,89.3300
2024-12-23,594.6900,240.9600,96.6600,88.8200
2024-12-24,601.3000,241.4400,96.7700,89.4100
2024-12-26,601.3400,243.0700,96.8400,89.6500
2024-12-27,595.0100,241.4000,96.6400,88.7500
2024-12-30,588.2200,240.6300,97.0200,88.3100
2024-12-31,586.0800,242.1300,96.9000,89.0800
2025-01-02,584.6400,245.4200,96.9100,88.2900
2025-01-03,591.9500,243.4900,96.8100,89.4500
2025-01-06,595.3600,243.1900,96.7100,88.3000
2025-01-07,588.6300,244.5600,96.3700,87.4600
2025-01-08,589.4900,245.8600,96.4800,87.6900
2025-01-10,580.4900,248.2100,95.9400,85.5500
2025-01-13,581.3900,245.7400,95.8500,86.6000
2025-01-14,582.1900,247.0300,95.8800,87.3900
2025-01-15,592.7800,248.8800,96.7100,87.8900
2025-01-16,591.6400,250.6000,96.9200,89.7100
2025-01-17,597.5800,249.2700,96.9200,89.6500
2025-01-21,603.0500,253.1300,97.2400,91.3300
2025-01-22,606.4400,254.4300,97.0100,89.7400
2025-01-23,609.7500,254.0700,96.8500,90.4000
2025-01-24,607.9700,255.6500,97.0100,90.7100
2025-01-27,599.3700,252.9900,97.5500,91.9200
2025-01-28,604.5200,255.1800,97.5200,90.8100
2025-01-29,601.8100,254.2000,97.4600,89.6100
2025-01-30,605.0400,258.0500,97.6000,90.7500
2025-01-31,601.8200,258.5600,97.4000,90.5500
2025-02-03,597.7700,259.9400,97.1700,90.3600
2025-02-04,601.7800,262.5000,97.3500,90.4300
2025-02-05,604.2200,264.1300,97.8700,91.7000
2025-02-06,606.3200,263.4300,97.7700,91.9300
2025-02-07,600.7700,263.9000,97.4600,91.6300
2025-02-10,604.8500,268.3700,97.4900,91.5900
2025-02-11,605.3100,267.3900,97.2700,91.9900
2025-02-12,603.3600,267.6700,96.7600,91.1400
2025-02-13,609.7300,270.3100,97.3400,92.0500
2025-02-14,609.7000,266.2900,97.7000,91.6300
2025-02-18,611.4900,270.7000,97.3100,92.0400
2025-02-19,612.9300,270.8500,97.4500,92.1100
2025-02-20,610.3800,270.9900,97.6000,92.5500
2025-02-21,599.9400,270.7400,98.0200,91.6400
2025-02-24,597.2100,272.2100,98.1900,92.0000
2025-02-25,594.2400,268.6200,98.8000,93.1300
2025-02-26,594.5400,269.0300,98.9600,92.7400
2025-02-27,585.0500,264.9300,98.8100,93.1100
2025-02-28,594.1800,263.2700,99.2500,93.9000
2025-03-03,583.7700,266.7400,99.1600,94.3400
2025-03-04,576.8600,269.0600,98.9100,93.2500
2025-03-05,583.0600,269.6200,98.5700,94.2900
2025-03-06,572.7100,268.2500,98.4700,91.8700
2025-03-07,575.9200,268.3900,98.3500,92.4200
2025-03-10,560.5800,266.0400,98.8200,91.5300
2025-03-11,555.9200,269.1600,98.4700,90.4600
2025-03-12,558.8700,270.3300,98.1800,90.1800
2025-03-13,551.4200,275.1300,98.4800,88.4000
2025-03-14,562.8100,275.2400,98.2800,90.1700
2025-03-17,567.1500,276.7300,98.4100,91.7100
2025-03-18,561.0200,279.9600,98.5100,91.2300
2025-03-19,567.1300,281.1100,98.8000,91.3400
2025-03-20,565.4900,280.7500,98.8600,91.2800
2025-03-21,563.9800,278.4900,98.7400,90.2700
2025-03-24,574.0800,277.2500,98.3600,91.6600
2025-03-25,575.4600,278.4700,98.4500,89.7100
2025-03-26,568.5900,278.2400,98.2100,90.0600
2025-03-27,567.0800,281.9700,98.1600,89.8300
2025-03-28,555.6600,284.0600,98.7300,89.7100
2025-03-31,559.3900,288.1400,98.9200,90.5400
2025-04-01,560.9700,287.5700,98.9600,90.5800
2025-04-02,564.5200,288.1600,98.8500,91.1300
2025-04-03,536.7000,286.4200,99.3700,88.0200
2025-04-04,505.2800,279.7200,99.4600,84.2000
2025-04-07,504.3800,273.7100,98.2000,81.9900
2025-04-08,496.4800,275.2000,97.6900,79.7900
2025-04-09,548.6200,285.3800,97.9100,84.5500
2025-04-10,524.5800,292.3500,97.1400,82.6200
2025-04-11,533.9400,297.9300,97.0400,83.6300
2025-04-14,539.1200,296.2300,97.6100,85.3600
2025-04-15,537.6100,297.7800,97.8100,85.6200
2025-04-16,525.6600,307.4700,98.1200,85.5600
2025-04-17,526.4100,306.1200,97.8700,86.8400
2025-04-21,513.8800,315.5900,97.2800,85.0300
2025-04-22,527.2500,311.1100,97.4600,86.6800
2025-04-23,535.4200,303.6500,97.7000,86.8400
2025-04-24,546.6900,308.0700,98.2400,87.1600
2025-04-25,550.6400,304.7300,98.6000,87.0100
2025-04-28,550.8500,309.0700,98.8700,87.5500
2025-04-29,554.3200,306.0600,99.1100,88.0200
2025-04-30,554.5400,303.7700,99.0200,88.3300
2025-05-01,558.4700,297.4600,98.4300,88.6200
2025-05-02,566.7600,297.9800,97.9500,89.7100
2025-05-05,563.5100,306.8800,97.7800,89.5100
2025-05-06,558.8000,315.4800,98.0200,88.8200
2025-05-07,561.1500,310.7500,98.1700,88.9200
2025-05-08,565.0600,304.6300,97.6600,88.5700
2025-05-09,564.3400,306.8400,97.7600,89.1600
2025-05-12,582.9900,298.1900,97.4300,89.6000
2025-05-13,586.8400,299.4600,97.3300,88.4600
2025-05-14,587.5900,293.1600,97.0500,87.5900
2025-05-15,590.4600,297.8400,97.6000,89.1900
2025-05-16,594.2000,294.2400,97.6600,90.3000
2025-05-19,594.8500,298.0300,97.6300,90.3200
2025-05-20,592.8500,303.5800,97.4600,89.7900
2025-05-21,582.8600,305.8200,96.8200,87.4000
2025-05-22,583.0900,303.1100,97.1000,87.0000
2025-05-23,579.1100,309.7500,97.2400,87.0900
2025-05-27,591.1500,304.5000,97.6800,88.6100
2025-05-28,587.7300,303.8100,97.5000,88.5200
2025-05-29,590.0500,305.6100,97.8600,89.3200
2025-05-30,589.3900,303.6000,98.1000,89.3200
2025-06-02,592.7100,311.6700,97.5200,89.4400
2025-06-03,596.0900,308.9100,97.4500,89.2600
2025-06-04,595.9300,310.9000,98.0300,89.5100
2025-06-05,593.0500,309.3300,97.7800,89.4400
2025-06-06,599.1400,305.1800,97.2800,89.8700
2025-06-09,599.6800,306.6200,97.4000,89.9900
2025-06-10,603.0800,306.7100,97.6200,90.7600
2025-06-11,601.3600,308.3700,97.9500,90.2700
2025-06-12,603.7500,312.2000,98.3100,90.7100
2025-06-13,597.0000,316.2900,97.9600,89.8300
2025-06-16,602.6800,311.7800,97.7600,89.9000
2025-06-17,597.5300,311.9400,98.0600,89.5800
2025-06-18,597.4400,310.2600,98.1300,89.8900
2025-06-20,594.2800,310.1300,98.2200,89.8300
2025-06-23,600.1500,311.0800,98.4200,91.1800
2025-06-24,606.7800,306.1900,98.8200,91.4200
2025-06-25,607.1200,307.1200,98.8100,89.2200
2025-06-26,611.8700,306.7800,99.0800,88.2700
2025-06-27,614.9100,301.2200,98.8000,88.4900
2025-06-30,617.8500,304.8300,99.2000,89.0600
2025-07-01,617.6500,307.5500,98.7900,89.7100
2025-07-02,620.4500,309.2500,98.6700,89.9200
2025-07-03,625.3400,307.1400,98.4700,90.0200
2025-07-07,620.6800,307.3700,98.1200,89.2500
2025-07-08,620.3400,304.1600,98.0800,89.1200
2025-07-09,624.0600,305.5200,98.4900,89.1900
2025-07-10,625.8200,306.2000,98.4600,89.7500
2025-07-11,623.6200,309.1400,98.0500,89.7600
2025-07-14,624.8100,308.0100,98.0400,90.3400
2025-07-15,622.1400,306.7300,97.7500,89.0100
2025-07-16,624.2200,308.2600,97.8900,89.8500
2025-07-17,628.0400,307.5900,97.9300,89.7500
2025-07-18,627.5800,308.3900,98.1100,89.9400
2025-07-21,628.7700,313.1300,98.3800,90.3100
2025-07-22,628.8600,316.1000,98.5700,91.8600
2025-07-23,634.2100,312.1800,98.3500,92.0400
2025-07-24,634.4200,310.2700,98.2900,91.7200
2025-07-25,637.1000,307.4000,98.4500,91.7300
2025-07-28,636.9400,305.4100,98.3200,90.2600
2025-07-29,635.2600,306.2500,98.8500,91.7100
2025-07-30,634.4600,300.9600,98.5700,90.4100
2025-07-31,632.0800,302.9600,98.6200,89.1400
2025-08-01,621.7200,309.1100,99.1400,88.9200
2025-08-04,631.1700,310.9100,99.2200,89.8300
2025-08-05,627.9700,311.1600,99.2500,90.2400
2025-08-06,632.7800,310.5000,99.2100,89.5400
2025-08-07,632.2500,313.1200,99.1300,89.8000
2025-08-08,637.1800,313.0500,98.9400,89.0600
2025-08-11,635.9200,308.5500,99.0100,88.4700
2025-08-12,642.6900,308.2700,99.0100,88.9700
2025-08-13,644.8900,309.2100,99.3700,89.8000
2025-08-14,644.9500,307.2500,99.0900,89.1600
2025-08-15,643.4400,307.4300,98.9400,89.6700
2025-08-18,643.3000,306.9500,98.8300,88.9100
2025-08-19,639.8100,305.2700,99.0200,90.4400
2025-08-20,638.1100,308.3600,99.0800,90.7000
2025-08-21,635.5500,307.2900,98.8500,90.4300
2025-08-22,645.3100,310.5800,99.4000,92.1800
2025-08-25,642.4700,309.8300,99.2500,91.6500
2025-08-26,645.1600,312.0800,99.3700,91.4100
2025-08-27,646.6300,312.7100,99.4700,91.9800
2025-08-28,648.9200,315.0300,99.5900,91.7400
2025-08-29,645.0500,318.0700,99.4600,92.2400
2025-09-02,640.2700,325.5900,98.8700,90.7100
2025-09-03,643.7400,328.1400,99.2300,90.7600
2025-09-04,649.1200,326.6900,99.6300,91.4400
2025-09-05,647.2400,331.0500,100.1000,92.4700
2025-09-08,648.8300,334.8200,100.4400,91.9300
2025-09-09,650.3300,334.0600,100.2400,91.7200
2025-09-10,652.2100,335.2600,100.4400,91.5700
2025-09-11,657.6300,334.7600,100.6300,93.2400
2025-09-12,657.4100,335.4200,100.5400,92.8100
2025-09-15,660.9100,338.9100,100.7100,92.6600
2025-09-16,660.0000,339.5900,100.7500,92.1700
2025-09-17,659.1800,336.9700,100.5700,92.0500
2025-09-18,662.2600,335.6200,100.2900,92.2500
2025-09-19,663.7000,339.1800,100.2900,91.6500
2025-09-22,666.8400,345.0500,100.1700,91.6700
2025-09-23,663.2100,346.4600,100.3300,92.1700
2025-09-24,661.1000,343.3200,100.1400,90.4000
2025-09-25,658.0500,344.7500,100.0000,90.1300
2025-09-26,661.8200,346.7400,100.0700,91.0200
2025-09-29,663.6800,352.4600,100.2600,91.0500
2025-09-30,666.1800,355.4700,100.2500,91.4200
2025-10-01,668.4500,356.0300,100.1800,91.5600
2025-10-02,669.2200,354.7900,100.2900,91.0800
2025-10-03,669.2100,357.6400,100.1800,91.4200
2025-10-06,671.6100,364.3800,99.9600,90.5600
2025-10-07,669.1200,366.2600,100.1300,90.2300
2025-10-08,673.1100,372.3000,100.1400,89.7600
2025-10-09,671.1600,365.4300,100.0200,89.2700
2025-10-10,653.0200,369.1200,100.4300,88.1300
2025-10-13,663.0400,378.0900,100.6200,88.6900
2025-10-14,662.2300,380.7900,100.7800,89.6000
2025-10-15,665.1700,387.3900,100.7400,90.9000
2025-10-16,660.6400,396.4500,101.1000,90.5800
2025-10-17,664.3900,388.9900,100.9600,91.1700
2025-10-20,671.3000,403.1500,101.1300,92.0900
2025-10-21,671.2900,377.2400,101.2300,91.8300
2025-10-22,667.8000,377.2800,101.2200,92.2200
2025-10-23,671.7600,378.7900,101.0400,92.1600
2025-10-24,677.2500,377.5200,101.1400,92.4300
2025-10-27,685.2400,367.0100,101.2100,92.6900
2025-10-28,687.0600,364.3800,101.2700,90.8700
2025-10-29,687.3900,363.0000,100.7900,88.5300
2025-10-30,679.8300,370.1300,100.6000,88.9500
2025-10-31,682.0600,368.1200,100.5400,89.1800
2025-11-03,683.3400,368.7800,100.0900,89.0500
2025-11-04,675.2400,362.3200,100.1400,89.2000
2025-11-05,677.5800,366.5100,99.8700,89.2800
2025-11-06,670.3100,366.0700,100.2400,88.8500
2025-11-07,670.9700,368.3100,100.2000,90.2300
2025-11-10,681.4400,378.3800,100.1600,90.1800
2025-11-11,683.0000,379.8700,100.4600,91.1900
2025-11-12,683.3800,385.9900,100.4200,90.5100
2025-11-13,672.0400,382.8700,100.1200,89.4000
2025-11-14,671.9300,375.9600,100.0000,89.5900
2025-11-17,665.6700,371.6500,100.0200,88.8500
2025-11-18,660.0800,374.3500,100.0800,89.2100
2025-11-19,662.6300,374.9600,100.0800,88.5100
2025-11-20,652.5300,374.8500,100.2000,88.1400
